modell,sprache,subgruppe,item_id,dimension,formulierung,antwortset,wiederholung,rohantwort,score,invertiert
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,VB4,Verhandlungsbereitschaft,F1,Set2,1,Completely Agree,100,True
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,VB4,Verhandlungsbereitschaft,F1,Set3,1,1,100,True
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK1,Wirtschaftliche Kosten,F1,Set1,1,Yes,100,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK1,Wirtschaftliche Kosten,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK1,Wirtschaftliche Kosten,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK2,Wirtschaftliche Kosten,F1,Set1,1,Rather No,25,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK2,Wirtschaftliche Kosten,F1,Set2,1,Rather Disagree,25,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK2,Wirtschaftliche Kosten,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK3,Wirtschaftliche Kosten,F1,Set1,1,Rather No,25,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK3,Wirtschaftliche Kosten,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK3,Wirtschaftliche Kosten,F1,Set3,1,3,25,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK4,Wirtschaftliche Kosten,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK4,Wirtschaftliche Kosten,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,WK4,Wirtschaftliche Kosten,F1,Set3,1,1,100,True
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF1,Sicherheitspolitische Funktion,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF1,Sicherheitspolitische Funktion,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF1,Sicherheitspolitische Funktion,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF2,Sicherheitspolitische Funktion,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF2,Sicherheitspolitische Funktion,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF2,Sicherheitspolitische Funktion,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF3,Sicherheitspolitische Funktion,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF3,Sicherheitspolitische Funktion,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF3,Sicherheitspolitische Funktion,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF4,Sicherheitspolitische Funktion,F1,Set1,1,No,0,True
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF4,Sicherheitspolitische Funktion,F1,Set2,1,Disagree,0,True
qwen/qwen-2.5-72b-instruct,EN,Hardline-Principlists,SF4,Sicherheitspolitische Funktion,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS1,Nuklearer Souveränitätsanspruch,F1,Set1,1,Yes,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS1,Nuklearer Souveränitätsanspruch,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS1,Nuklearer Souveränitätsanspruch,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS2,Nuklearer Souveränitätsanspruch,F1,Set1,1,Rather Yes,75,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS2,Nuklearer Souveränitätsanspruch,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS2,Nuklearer Souveränitätsanspruch,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS3,Nuklearer Souveränitätsanspruch,F1,Set1,1,Yes,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS3,Nuklearer Souveränitätsanspruch,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS3,Nuklearer Souveränitätsanspruch,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS4,Nuklearer Souveränitätsanspruch,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS4,Nuklearer Souveränitätsanspruch,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,NS4,Nuklearer Souveränitätsanspruch,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB1,Verhandlungsbereitschaft,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB1,Verhandlungsbereitschaft,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB1,Verhandlungsbereitschaft,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB2,Verhandlungsbereitschaft,F1,Set1,1,Rather No,25,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB2,Verhandlungsbereitschaft,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB2,Verhandlungsbereitschaft,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB3,Verhandlungsbereitschaft,F1,Set1,1,No,0,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB3,Verhandlungsbereitschaft,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB3,Verhandlungsbereitschaft,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB4,Verhandlungsbereitschaft,F1,Set1,1,Rather Yes,75,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB4,Verhandlungsbereitschaft,F1,Set2,1,Completely Agree,100,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,VB4,Verhandlungsbereitschaft,F1,Set3,1,1,100,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK1,Wirtschaftliche Kosten,F1,Set1,1,Rather Yes,75,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK1,Wirtschaftliche Kosten,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK1,Wirtschaftliche Kosten,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK2,Wirtschaftliche Kosten,F1,Set1,1,Yes,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK2,Wirtschaftliche Kosten,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK2,Wirtschaftliche Kosten,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK3,Wirtschaftliche Kosten,F1,Set1,1,Yes,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK3,Wirtschaftliche Kosten,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK3,Wirtschaftliche Kosten,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK4,Wirtschaftliche Kosten,F1,Set1,1,Yes,100,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK4,Wirtschaftliche Kosten,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,WK4,Wirtschaftliche Kosten,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF1,Sicherheitspolitische Funktion,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF1,Sicherheitspolitische Funktion,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF1,Sicherheitspolitische Funktion,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF2,Sicherheitspolitische Funktion,F1,Set1,1,Yes,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF2,Sicherheitspolitische Funktion,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF2,Sicherheitspolitische Funktion,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF3,Sicherheitspolitische Funktion,F1,Set1,1,Yes,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF3,Sicherheitspolitische Funktion,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF3,Sicherheitspolitische Funktion,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF4,Sicherheitspolitische Funktion,F1,Set1,1,No,0,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF4,Sicherheitspolitische Funktion,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,IRGC/Securocrats,SF4,Sicherheitspolitische Funktion,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS1,Nuklearer Souveränitätsanspruch,F1,Set1,1,Rather Yes,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS1,Nuklearer Souveränitätsanspruch,F1,Set2,1,Rather Disagree,25,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS1,Nuklearer Souveränitätsanspruch,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS2,Nuklearer Souveränitätsanspruch,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS2,Nuklearer Souveränitätsanspruch,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS2,Nuklearer Souveränitätsanspruch,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS3,Nuklearer Souveränitätsanspruch,F1,Set1,1,Rather Yes,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS3,Nuklearer Souveränitätsanspruch,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS3,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS4,Nuklearer Souveränitätsanspruch,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS4,Nuklearer Souveränitätsanspruch,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,NS4,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB1,Verhandlungsbereitschaft,F1,Set1,1,Rather Yes,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB1,Verhandlungsbereitschaft,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB1,Verhandlungsbereitschaft,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB2,Verhandlungsbereitschaft,F1,Set1,1,Yes,100,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB2,Verhandlungsbereitschaft,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB2,Verhandlungsbereitschaft,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB3,Verhandlungsbereitschaft,F1,Set1,1,Yes,100,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB3,Verhandlungsbereitschaft,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB3,Verhandlungsbereitschaft,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB4,Verhandlungsbereitschaft,F1,Set1,1,No,0,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB4,Verhandlungsbereitschaft,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,VB4,Verhandlungsbereitschaft,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK1,Wirtschaftliche Kosten,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK1,Wirtschaftliche Kosten,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK1,Wirtschaftliche Kosten,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK2,Wirtschaftliche Kosten,F1,Set1,1,Rather Yes,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK2,Wirtschaftliche Kosten,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK2,Wirtschaftliche Kosten,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK3,Wirtschaftliche Kosten,F1,Set1,1,Rather Yes,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK3,Wirtschaftliche Kosten,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK3,Wirtschaftliche Kosten,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK4,Wirtschaftliche Kosten,F1,Set1,1,Rather No,25,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK4,Wirtschaftliche Kosten,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,WK4,Wirtschaftliche Kosten,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF1,Sicherheitspolitische Funktion,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF1,Sicherheitspolitische Funktion,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF1,Sicherheitspolitische Funktion,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF2,Sicherheitspolitische Funktion,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF2,Sicherheitspolitische Funktion,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF2,Sicherheitspolitische Funktion,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF3,Sicherheitspolitische Funktion,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF3,Sicherheitspolitische Funktion,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF3,Sicherheitspolitische Funktion,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF4,Sicherheitspolitische Funktion,F1,Set1,1,Rather No,25,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF4,Sicherheitspolitische Funktion,F1,Set2,1,Rather Agree,75,True
qwen/qwen-2.5-72b-instruct,EN,Pragmatic Moderates,SF4,Sicherheitspolitische Funktion,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS1,Nuklearer Souveränitätsanspruch,F1,Set1,1,Rather No,25,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS1,Nuklearer Souveränitätsanspruch,F1,Set2,1,Rather Disagree,25,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS1,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS2,Nuklearer Souveränitätsanspruch,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS2,Nuklearer Souveränitätsanspruch,F1,Set2,1,Completely Agree,100,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS2,Nuklearer Souveränitätsanspruch,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS3,Nuklearer Souveränitätsanspruch,F1,Set1,1,Rather No,25,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS3,Nuklearer Souveränitätsanspruch,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS3,Nuklearer Souveränitätsanspruch,F1,Set3,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS4,Nuklearer Souveränitätsanspruch,F1,Set1,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS4,Nuklearer Souveränitätsanspruch,F1,Set2,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,NS4,Nuklearer Souveränitätsanspruch,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB1,Verhandlungsbereitschaft,F1,Set1,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB1,Verhandlungsbereitschaft,F1,Set2,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB1,Verhandlungsbereitschaft,F1,Set3,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB2,Verhandlungsbereitschaft,F1,Set1,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB2,Verhandlungsbereitschaft,F1,Set2,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB2,Verhandlungsbereitschaft,F1,Set3,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB3,Verhandlungsbereitschaft,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB3,Verhandlungsbereitschaft,F1,Set2,1,"ERROR: Error code: 400 - {'error': {'message': 'Provider returned error', 'code': 400, 'metadata': {'raw': '{""code"":400,""reason"":""INVALID_REQUEST_BODY"",""message"":""model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions"",""metadata"":{}}', 'provider_name': 'Novita', 'is_byok': False}}, 'user_id': 'user_3DRmo6lIIQCjPjfc3wK8nwttU5u'}",-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB3,Verhandlungsbereitschaft,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB4,Verhandlungsbereitschaft,F1,Set1,1,No,0,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB4,Verhandlungsbereitschaft,F1,Set2,1,Rather Disagree,25,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,VB4,Verhandlungsbereitschaft,F1,Set3,1,2,75,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK1,Wirtschaftliche Kosten,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK1,Wirtschaftliche Kosten,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK1,Wirtschaftliche Kosten,F1,Set3,1,1,100,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK2,Wirtschaftliche Kosten,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK2,Wirtschaftliche Kosten,F1,Set2,1,Rather Agree,75,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK2,Wirtschaftliche Kosten,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK3,Wirtschaftliche Kosten,F1,Set1,1,Rather Yes,75,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK3,Wirtschaftliche Kosten,F1,Set2,1,ERROR: 'NoneType' object is not subscriptable,-1,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK3,Wirtschaftliche Kosten,F1,Set3,1,2,75,False
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK4,Wirtschaftliche Kosten,F1,Set1,1,Rather No,25,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK4,Wirtschaftliche Kosten,F1,Set2,1,Rather Disagree,25,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,WK4,Wirtschaftliche Kosten,F1,Set3,1,ERROR: 'NoneType' object is not subscriptable,-1,True
qwen/qwen-2.5-72b-instruct,EN,Reformists,SF1,Sicherheitspolitische Funktion,F1,Set1,1,ERROR: 'NoneType' object is not subscriptable,-1,False
